,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
338,36,1695,48063,15784,9,22379,1490,19716,41762,32650,0,0,80,44689,0
339,48,36705,253596,8025,13,6633,6086,5125,41762,16192,0,0,48,44689,0
340,29,36705,39257,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,1
341,33,36705,56150,8025,13,16117,6112,12583,41762,32650,2174,0,40,44689,0
342,31,36705,179415,509,3,22379,4923,19716,41762,32650,0,0,40,951,0
343,39,36705,252445,2657,14,22379,8981,19716,41762,32650,0,0,45,44689,1
344,66,36705,275918,15784,9,22379,6086,19716,41762,32650,10605,0,40,44689,1
345,27,36705,106562,8025,13,16117,8981,12583,41762,16192,0,0,50,44689,1
346,39,36705,198654,15784,9,6633,6086,5125,4685,16192,99999,0,40,44689,1
347,59,36705,107318,955,4,22379,6112,19716,41762,32650,5178,0,50,44689,1
348,26,36705,181896,15784,9,16117,4923,7581,41762,16192,0,0,40,44689,0
349,31,36705,106014,2061,11,6633,6112,5125,41762,32650,0,0,40,44689,0
350,45,36705,319993,15784,9,1518,8981,5125,41762,16192,0,0,40,951,0
351,23,36705,197997,15784,9,16117,2072,7581,41762,32650,0,0,30,44689,0
352,36,3136,173542,15784,9,6633,5611,5125,41762,16192,0,0,40,44689,0
353,34,36705,207564,10878,10,22379,4923,2331,41762,16192,0,0,12,44689,1
354,32,36705,224462,15784,9,22379,2355,19716,41762,32650,0,0,84,44689,1
355,37,36705,123361,8025,13,22379,8981,19716,4685,32650,0,0,50,44689,1
356,33,36705,90409,8025,13,16117,5504,12583,41762,32650,0,0,45,44689,0
357,50,3862,165001,834,15,22379,8981,19716,41762,32650,99999,0,80,44689,1
358,32,1432,149573,1601,12,16117,983,12583,4685,32650,0,0,40,44689,0
359,35,36705,249456,8025,13,16117,5611,7581,4685,16192,0,0,40,44689,0
360,37,36705,149898,1812,7,22379,6112,19716,41762,32650,0,0,40,44689,0
361,44,36705,292985,10878,10,6633,6112,12583,41762,32650,0,0,60,44689,0
362,57,36705,50223,10878,10,6633,2072,1506,41762,32650,0,0,25,44689,0
363,29,3136,400074,10878,10,22379,6086,7581,41762,16192,0,0,40,44689,0
364,55,36705,197399,15784,9,22379,6112,19716,41762,32650,0,0,50,44689,1
365,43,1695,209547,834,15,22379,8981,19716,41762,32650,0,0,25,44689,1
366,43,36705,52433,10878,10,22379,5504,19716,41762,32650,0,0,70,44689,0
367,45,3862,355978,10878,10,22379,5504,19716,41762,32650,0,0,60,44689,1
368,33,3862,48214,2657,14,22379,8981,2331,41762,16192,0,0,8,44689,0
369,26,36705,190873,1389,6,6633,4923,5125,41762,16192,0,0,40,206,0
370,23,36705,278390,10878,10,22379,5504,19716,41762,32650,0,0,68,44689,0
371,41,36705,203217,955,4,1530,6112,12583,41762,32650,0,0,40,951,0
372,24,36705,279175,15784,9,22379,6112,19716,41762,32650,0,0,40,44689,0
373,47,3862,194590,8025,13,22379,5504,19716,41762,32650,0,0,44,44689,0
374,34,3862,198813,15784,9,16117,6112,7581,41762,32650,0,0,45,44689,0
375,40,36705,187294,15784,9,22379,6086,19716,41762,32650,0,0,40,44689,1
376,28,36705,302903,8025,13,22379,8981,2331,1519,16192,0,1485,40,44689,0
377,24,36705,154835,15784,9,16117,6086,7581,1519,16192,0,0,40,115,0
378,73,36705,73402,10878,10,22379,8981,19716,41762,32650,0,0,10,44689,0
379,23,36705,100345,15784,9,16117,6112,1506,41762,32650,0,0,15,44689,0
380,43,3862,126320,15784,9,22379,6086,19716,4685,32650,0,0,40,44689,1
381,26,36705,142226,8025,13,6633,1446,12583,41762,16192,0,0,40,44689,0
382,58,3862,112076,594,16,37,6086,2331,41762,16192,0,1485,35,44689,1
383,52,36705,225339,15784,9,1518,5611,5125,4685,16192,0,0,35,44689,0
384,29,36705,211208,1812,7,22379,2355,19716,41762,32650,0,0,99,44689,1
385,47,36705,200808,1812,7,22379,4923,19716,41762,32650,0,0,35,85,0
386,49,36705,220618,15784,9,6633,5611,5125,4685,16192,0,0,37,44689,0
387,40,36705,210493,1812,7,1518,5611,5125,41762,16192,0,0,40,44689,0
388,62,3862,369734,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,0
389,49,36705,27898,15784,9,22379,6086,19716,41762,32650,0,1977,55,44689,1
390,50,36705,138193,8025,13,6633,8981,1506,41762,16192,0,0,50,44689,1
391,31,36705,224234,15784,9,16117,2355,7581,4685,32650,0,0,40,44689,0
392,48,3136,188741,2657,14,16117,8981,12583,41762,16192,0,0,50,44689,0
393,24,36705,183772,15784,9,16117,6112,5125,41762,16192,0,0,40,44689,0
394,41,36705,155041,15784,9,16117,8981,7581,41762,16192,3418,0,40,44689,0
395,37,36705,79586,15784,9,1530,3022,7581,1519,32650,0,0,60,44689,0
396,45,36705,355781,8025,13,22379,6086,19716,1519,32650,0,0,45,92,1
397,63,36705,156158,15784,9,22379,8981,19716,41762,32650,0,0,16,44689,0
398,36,36705,116358,2657,14,22379,6086,19716,1519,32650,0,0,45,151,0
399,45,36705,59287,8025,13,22379,6086,19716,41762,32650,0,0,40,44689,0
400,41,36705,138868,8025,13,16117,5504,12583,41762,16192,0,0,40,44689,0
401,26,36705,185885,1601,12,16117,1446,1506,41762,16192,0,0,20,44689,0
402,17,36705,40299,1812,7,16117,5504,7581,41762,16192,0,0,25,44689,0
403,27,36705,500068,15784,9,22379,4923,19716,41762,32650,0,0,36,44689,0
404,43,36705,51494,15784,9,22379,3022,19716,41762,32650,0,0,65,44689,0
405,35,36705,179481,15784,9,16117,2355,7581,41762,32650,0,0,55,44689,0
406,38,36705,365907,8025,13,6633,5611,5125,41762,16192,0,0,40,44689,0
407,26,36705,284343,15784,9,16117,3022,12583,41762,32650,0,0,40,44689,0
408,28,36705,204862,10878,10,16117,6086,7581,41762,16192,0,0,40,44689,0
409,38,36705,272476,8025,13,22379,8981,2331,41762,16192,0,0,24,44689,1
410,36,36705,175130,1812,7,6633,2355,5125,41762,16192,0,0,40,44689,0
411,33,36705,118941,15784,9,22379,5611,2331,41762,16192,0,0,40,44689,1
412,19,36705,164339,15784,9,16117,2072,7581,41762,32650,1055,0,70,44689,0
413,22,36705,213291,1601,12,16117,8981,7581,41762,32650,0,0,25,44689,0
414,42,1432,55457,1389,6,22379,5611,19716,41762,32650,0,0,40,951,0
415,50,36705,280292,1389,6,22379,2355,19716,41762,32650,0,0,40,44689,1
416,30,36705,446894,15784,9,22379,2072,19716,41762,32650,0,0,30,44689,0
417,37,1981,67083,10878,10,22379,8981,1506,1519,32650,0,0,40,28,0
418,54,1695,159219,834,15,22379,8981,19716,41762,32650,99999,0,40,44689,1
419,52,1695,168539,8025,13,16117,6086,12583,41762,32650,0,0,40,44689,0
420,65,36705,88145,247,2,22379,2072,19716,406,32650,0,0,40,44689,0
421,33,36705,150309,15784,9,6633,6112,12583,41762,16192,0,0,40,44689,0
422,25,36705,122999,10878,10,16117,1446,1506,41762,32650,0,0,40,44689,0
423,24,36705,302195,8025,13,16117,5504,12583,41762,32650,0,0,45,44689,0
424,26,36705,210982,2061,11,1530,5611,5125,4685,16192,114,0,40,44689,0
425,39,36705,177140,15784,9,1530,5611,12583,41762,32650,0,0,40,44689,1
426,59,36705,113838,15784,9,6633,4923,12583,41762,16192,0,0,40,44689,0
427,29,36705,97165,10878,10,16117,5611,5125,41762,16192,0,0,40,44689,0
428,47,36705,104301,1812,7,16117,4923,7581,41762,16192,0,0,45,44689,0
429,23,36705,192028,10878,10,16117,8981,7581,41762,16192,0,0,35,44689,0
430,64,1695,115931,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,0
431,21,36705,147280,15784,9,16117,4923,7581,406,32650,0,0,20,44689,0
432,32,36705,185433,10878,10,22379,5611,2331,4685,16192,0,0,40,44689,1
433,26,36705,599057,15784,9,16117,6086,12583,4685,16192,0,0,37,44689,0
434,19,36705,50626,10878,10,16117,8981,7581,4685,16192,0,0,20,44689,0
435,62,3862,71467,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,0
436,32,36705,183977,8025,13,22379,6112,19716,41762,32650,0,0,55,44689,1
437,75,36705,26586,1389,6,628,8981,12583,41762,16192,0,0,5,44689,0
438,45,3862,196858,15784,9,22379,6086,19716,41762,32650,0,0,60,44689,0
439,31,36705,160594,8025,13,22379,6086,19716,41762,32650,0,1887,50,44689,1
440,32,36705,65278,15784,9,22379,5611,19716,41762,32650,2580,0,40,44689,0
441,24,36705,102258,8025,13,22379,5504,19716,41762,32650,0,0,40,44689,0
442,25,36705,196947,8025,13,16117,5504,7581,41762,16192,0,0,40,44689,0
443,41,3862,233150,15784,9,22379,6086,19716,41762,32650,0,0,60,44689,0
444,18,36705,42857,10878,10,16117,5504,7581,41762,16192,0,0,20,44689,0
445,44,36705,118059,594,16,22379,8981,19716,41762,32650,0,0,55,44689,1
446,40,36705,169262,10878,10,22379,6086,19716,41762,32650,3411,0,50,44689,0
447,27,36705,95108,8025,13,16117,8981,12583,41762,32650,0,0,40,44689,0
448,23,36705,161092,8025,13,16117,5611,7581,41762,32650,0,0,40,44689,0
449,21,36705,345253,10878,10,16117,5611,12583,406,32650,2174,0,40,44689,0
450,37,1981,111275,15784,9,22379,2355,19716,41762,32650,0,0,40,44689,0
451,65,3862,178878,15784,9,22379,1490,19716,41762,32650,0,0,48,44689,0
452,43,1432,157237,2657,14,22379,8981,19716,41762,32650,0,0,40,44689,1
453,45,36705,155664,15784,9,16117,5611,12583,41762,32650,0,0,44,44689,0
454,24,1981,322658,8025,13,16117,6086,12583,41762,16192,0,0,40,44689,0
455,24,36705,208503,10878,10,16117,3022,12583,41762,32650,0,0,42,44689,0
456,19,3136,223326,10878,10,16117,983,7581,41762,32650,0,1721,35,44689,0
457,37,36705,20308,8025,13,22379,8981,19716,41762,32650,0,0,65,44689,1
458,24,36705,124751,15784,9,16117,5611,7581,41762,16192,0,0,35,44689,0
459,34,36705,113364,10878,10,22379,3022,19716,41762,32650,0,0,40,206,0
460,50,1981,196900,15784,9,22379,4923,2331,41762,16192,0,0,39,44689,0
461,36,36705,168170,15784,9,22379,6112,19716,41762,32650,0,0,40,184,0
462,39,36705,205338,8025,13,22379,5504,19716,41762,32650,0,0,60,44689,0
463,44,3862,98806,955,4,22379,6112,19716,41762,32650,0,0,38,44689,0
464,45,1981,226452,15784,9,22379,4923,19716,41762,32650,0,0,40,44689,0
465,32,1981,479179,1812,7,16117,983,7581,41762,32650,0,0,40,44689,0
466,47,1432,471990,2657,14,22379,6086,19716,4685,32650,0,0,40,44689,1
467,50,36705,44728,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
468,32,36705,33117,2061,11,22379,4923,19716,41762,32650,0,0,40,44689,0
469,19,36705,264876,15784,9,16117,2072,7581,41762,32650,0,0,40,44689,0
470,19,36705,47235,10878,10,16117,8981,7581,41762,16192,0,0,20,44689,0
471,28,1981,293628,2657,14,6633,8981,12583,41762,32650,0,0,10,44689,0
472,28,36705,193122,15784,9,6633,5504,1506,41762,32650,0,0,50,44689,0
473,39,1432,149347,2657,14,16117,8981,12583,41762,32650,0,0,40,87,1
474,21,36705,129172,10878,10,16117,4923,12583,41762,32650,2907,0,40,44689,0
475,73,3862,151255,10878,10,1518,1490,12583,41762,16192,0,0,75,44689,0
476,39,36705,98886,955,4,22379,4923,19716,41762,32650,4508,0,40,951,0
477,25,36705,238673,10878,10,16117,3022,12583,41762,32650,0,0,40,44689,0
478,31,36705,137991,10878,10,37,5504,2331,41762,16192,0,0,20,44689,0
479,51,36705,85942,10878,10,6633,5504,12583,41762,16192,0,0,32,44689,0
480,39,36705,85783,8025,13,22379,5611,2331,41762,16192,0,0,28,44689,0
481,31,36705,174789,8025,13,6633,2072,7581,41762,32650,0,0,40,44689,0
482,21,36705,457162,10878,10,16117,5504,7581,4685,32650,0,0,17,44689,0
483,46,36705,176026,8025,13,6633,6086,12583,41762,32650,27828,0,50,44689,1
484,73,36705,88594,15784,9,6633,6086,12583,41762,16192,0,0,35,44689,0
485,41,36705,311101,15784,9,6633,6112,12583,41762,32650,0,0,40,44689,0
486,20,36705,273989,15784,9,16117,2355,7581,41762,32650,0,0,40,44689,0
487,27,36705,370242,1601,12,16117,4923,12583,41762,32650,0,0,30,44689,0
488,24,36705,194630,8025,13,16117,8981,12583,41762,32650,0,0,35,44689,0
489,20,36705,313817,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
490,39,36705,195843,2061,11,16117,3022,7581,41762,32650,0,0,40,44689,0
491,27,36705,203160,8025,13,16117,2072,12583,41762,32650,0,0,28,44689,0
492,33,36705,175856,1812,7,22379,5504,19716,41762,32650,0,0,60,44689,0
493,33,36705,75435,15784,9,22379,2072,19716,470,32650,0,0,40,44689,0
494,36,1981,291676,756,5,22379,6112,19716,4685,32650,0,0,40,44689,0
495,55,36705,192869,10878,10,22379,6086,19716,41762,32650,0,0,36,44689,0
496,19,36705,124464,10878,10,16117,3022,7581,41762,32650,0,0,40,44689,0
497,35,36705,98776,15784,9,16117,6086,12583,41762,32650,0,0,60,44689,0
498,34,36705,107960,509,3,16117,3022,1506,1519,32650,0,0,40,23,0
499,62,1981,312286,834,15,6633,8981,12583,41762,16192,0,0,35,44689,0
500,33,3862,48520,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,1
501,39,36705,224541,756,5,22379,6112,19716,41762,32650,4386,0,55,951,0
502,36,3136,237713,10878,10,22379,1446,19716,41762,32650,0,0,40,44689,0
503,41,36705,309990,8025,13,6633,5611,5125,41762,16192,0,0,33,44689,0
504,39,3862,37019,15784,9,22379,6112,19716,41762,32650,0,0,60,44689,0
505,38,36705,48976,15784,9,22379,8981,2331,41762,16192,0,1887,10,44689,1
506,18,36705,170183,15784,9,16117,5611,7581,41762,16192,0,0,10,44689,0
507,61,36705,142988,10878,10,22379,6086,19716,41762,32650,15024,0,45,44689,1
508,20,1432,163205,2061,11,16117,5611,7581,41762,16192,0,0,36,44689,0
509,35,3862,455379,15784,9,22379,2355,19716,41762,32650,0,0,65,44689,1
510,27,36705,104423,15784,9,16117,3022,7581,41762,32650,0,0,40,44689,0
511,66,36705,104936,1389,6,1518,4923,5125,41762,16192,0,0,38,44689,0
512,21,36705,542610,15784,9,16117,2355,1506,4685,32650,0,0,40,44689,0
513,20,36705,208117,10878,10,16117,4923,7581,41762,16192,0,0,18,44689,0
514,34,36705,105141,10878,10,6633,5611,7581,41762,32650,0,0,40,44689,0
515,63,36705,156120,509,3,16117,242,12583,41762,16192,0,0,50,44689,0
516,20,36705,38455,15784,9,16117,8981,5125,41762,32650,0,0,40,44689,0
517,31,36705,213339,15784,9,1530,1446,12583,41762,16192,0,0,40,44689,0
518,41,36705,177989,594,16,22379,8981,19716,41762,32650,0,2051,60,44689,0
519,64,1981,107732,247,2,22379,1490,19716,406,32650,0,0,45,85,0
520,32,36705,312403,8025,13,16117,6086,12583,41762,16192,0,0,40,44689,0
521,30,3136,176992,15784,9,22379,2355,19716,41762,32650,0,0,50,44689,1
522,36,3862,84294,8025,13,22379,1490,19716,41762,32650,0,0,72,44689,0
523,22,36705,143062,10878,10,16117,1490,7581,41762,32650,0,0,12,44689,0
524,53,3136,139671,10878,10,22379,6086,19716,41762,32650,0,0,50,44689,0
525,50,36705,116814,15784,9,1518,5611,12583,470,16192,0,0,40,44689,0
526,36,36705,37778,8025,13,22379,6086,19716,41762,32650,0,0,40,44689,0
527,41,1695,240900,1812,7,22379,6086,19716,41762,32650,0,0,40,44689,0
528,55,36705,202652,8025,13,16117,6086,12583,41762,16192,0,0,35,44689,0
529,38,36705,52187,8025,13,22379,5504,19716,41762,32650,15024,0,50,44689,1
530,28,36705,349751,8025,13,16117,6086,12583,4685,32650,2174,0,50,44689,0
531,24,3136,238384,8025,13,16117,8981,7581,41762,16192,0,0,37,44689,0
532,60,36705,209844,10878,10,6633,5611,1506,41762,16192,0,0,40,44689,0
533,54,36705,333301,1389,6,22379,4923,19716,4685,32650,0,0,40,44689,0
534,27,1695,214974,15784,9,22379,6112,19716,41762,32650,0,0,60,44689,0
535,30,36705,113453,2657,14,22379,8981,2331,41762,16192,0,0,30,44689,0
536,54,36705,162238,15784,9,1518,2355,12583,41762,32650,0,0,45,44689,0
537,44,36705,98779,10878,10,22379,6112,19716,41762,32650,5178,0,40,44689,1
538,52,36705,165001,15784,9,22379,2355,19716,41762,32650,0,0,60,44689,1
539,18,36705,78528,1812,7,16117,4923,7581,41762,32650,0,0,20,44689,0
540,55,36705,353881,955,4,22379,2355,19716,41762,32650,0,0,50,44689,0
541,35,36705,251396,8025,13,22379,8981,19716,41762,32650,0,0,50,44689,1
542,37,36705,178100,8025,13,6633,6086,12583,41762,16192,0,0,40,44689,1
543,22,36705,416165,10878,10,16117,5611,7581,41762,16192,0,0,40,44689,0
544,45,36705,177536,8025,13,22379,6086,19716,41762,32650,0,0,45,127,1
545,38,36705,203717,8025,13,22379,1490,19716,41762,32650,0,0,60,44689,0
546,48,36705,107231,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,0
547,35,36705,106448,2061,11,22379,4923,19716,41762,32650,0,0,40,44689,0
548,21,36705,196816,2061,11,22379,6112,1506,41762,32650,0,0,50,44689,0
549,37,3862,191342,15784,9,22379,6112,19716,1519,32650,0,0,60,295,1
550,18,36705,170194,1812,7,16117,5504,7581,41762,32650,0,0,25,44689,0
551,26,36705,113587,1389,6,6633,3022,7581,41762,32650,0,0,35,44689,0
552,48,1695,72425,8025,13,22379,6112,19716,41762,32650,0,0,50,44689,0
553,51,36705,217480,10878,10,1530,5611,12583,4685,32650,8614,0,40,44689,1
554,52,36705,120914,10878,10,22379,6112,19716,41762,32650,0,0,40,44689,0
555,32,1981,33945,8025,13,22379,1490,19716,41762,32650,0,0,40,44689,1
556,39,3862,199753,8025,13,22379,4923,19716,41762,32650,0,0,60,44689,0
557,51,36705,144284,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,1
558,54,36705,53833,8025,13,22379,5504,19716,41762,32650,0,0,50,44689,0
559,21,36705,151158,10878,10,16117,8981,12583,41762,16192,0,0,25,44689,0
560,43,36705,125577,15784,9,1530,5611,5125,4685,16192,0,0,40,44689,0
561,32,36705,242323,10878,10,16117,5611,7581,41762,16192,0,0,40,44689,0
562,31,1981,195181,2657,14,22379,8981,19716,41762,32650,0,0,35,44689,1
563,73,36705,145748,15784,9,22379,8981,19716,41762,32650,0,0,8,44689,0
564,26,36705,341672,10878,10,16117,5611,1506,1519,32650,0,0,60,151,0
565,35,36705,116369,15784,9,16117,6112,12583,41762,32650,0,0,40,44689,0
566,73,36705,113446,509,3,22379,6086,19716,41762,32650,0,0,54,44689,1
567,25,3862,121285,8025,13,16117,5504,12583,41762,16192,0,0,40,44689,0
568,58,3862,25124,2061,11,22379,1490,19716,41762,32650,0,2377,65,44689,0
569,32,36705,182274,15784,9,1530,4923,7581,41762,16192,0,0,37,44689,0
570,28,36705,103548,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,0
571,41,3862,38434,2657,14,16117,5504,12583,41762,16192,0,0,30,44689,0
572,53,3862,317313,15784,9,22379,6112,19716,41762,32650,0,0,48,44689,0
573,49,36705,177543,15784,9,1530,5611,5125,41762,16192,0,0,35,44689,0
574,55,36705,139834,8025,13,22379,8981,19716,41762,32650,0,0,40,44689,1
575,29,36705,118478,10878,10,22379,5611,2331,41762,16192,7298,0,50,44689,1
576,28,3862,147951,2061,11,22379,1490,19716,41762,32650,0,0,80,44689,0
577,44,36705,201734,15784,9,22379,6112,19716,41762,32650,0,0,45,44689,0
578,41,36705,198196,2657,14,22379,6086,19716,41762,32650,0,0,45,44689,1
579,26,36705,141876,2061,11,22379,5504,19716,41762,32650,3103,0,45,44689,1
580,23,36705,325179,15784,9,22379,5504,19716,41762,32650,0,0,40,44689,1
581,37,3862,143774,8025,13,22379,8981,2331,41762,16192,0,0,40,206,1
582,23,36705,152328,8025,13,16117,8981,7581,41762,32650,13550,0,50,44689,1
583,33,36705,479600,10878,10,16117,4923,5125,4685,16192,0,0,40,44689,0
584,44,36705,180599,15784,9,16117,6112,7581,41762,32650,0,0,40,44689,1
585,21,36705,448026,10878,10,16117,983,7581,41762,32650,2907,0,30,44689,0
586,36,36705,300333,1812,7,22379,6086,19716,41762,32650,0,0,40,138,0
587,44,3136,184105,8025,13,22379,5611,19716,41762,32650,5013,0,40,44689,0
588,23,36705,202084,15784,9,16117,4923,5125,4685,16192,0,0,40,44689,0
589,26,36705,29515,15784,9,6633,6086,7581,41762,32650,0,0,40,44689,0
590,32,36705,247328,509,3,16117,4923,12583,41762,32650,0,0,40,951,0
591,31,36705,188246,10878,10,22379,2072,19716,41762,32650,0,0,40,44689,1
592,50,3136,105788,15784,9,1530,6086,5125,4685,16192,6497,0,35,44689,0
593,18,1695,352640,10878,10,16117,5611,7581,41762,16192,0,0,20,44689,0
594,49,36705,132576,8025,13,22379,6086,19716,41762,32650,0,0,50,44689,1
595,59,36705,128829,15784,9,6633,4923,12583,41762,16192,0,0,40,44689,0
596,38,36705,93140,15784,9,1530,3022,5125,4685,16192,0,0,28,44689,0
597,50,1695,155965,10878,10,22379,5504,19716,41762,32650,0,0,55,44689,0
598,51,1695,335902,10878,10,22379,6112,19716,41762,32650,0,1672,55,44689,0
599,22,36705,158522,10878,10,16117,3022,7581,1519,32650,0,0,35,44689,0
600,54,36705,174806,15784,9,22379,3022,2331,41762,16192,0,0,40,44689,1
601,37,36705,32207,15784,9,16117,2355,12583,41762,32650,0,0,40,44689,0
602,31,36705,43607,8025,13,1518,5611,5125,41762,32650,0,0,60,44689,0
603,67,1981,168224,8025,13,22379,6086,19716,41762,32650,0,0,40,44689,0
604,43,36705,180318,1812,7,1530,8981,1506,41762,32650,0,0,40,44689,0
605,21,36705,311376,10878,10,16117,6086,1506,41762,16192,0,0,40,44689,0
606,30,36705,101562,15784,9,16117,5611,12583,41762,16192,0,0,40,44689,0
607,32,3136,267859,10878,10,22379,983,19716,41762,32650,0,0,50,138,0
608,36,36705,86143,2061,11,16117,6112,7581,1519,32650,0,0,40,44689,0
609,33,3136,217304,8025,13,16117,5611,12583,4685,32650,0,0,40,44689,0
610,37,36705,410034,15784,9,22379,6112,19716,41762,32650,0,0,56,44689,0
611,29,36705,293073,834,15,22379,8981,19716,41762,32650,7298,0,48,44689,1
612,18,36705,39493,10878,10,16117,8981,7581,41762,32650,0,0,30,44689,0
613,26,36705,247425,10878,10,16117,5504,12583,4685,32650,0,0,40,75,0
614,51,36705,128338,955,4,22379,8981,19716,41762,32650,0,0,40,44689,0
615,39,36705,189344,15784,9,22379,3022,19716,41762,32650,0,0,40,951,0
616,18,36705,366154,15784,9,16117,4923,12583,41762,32650,0,0,30,44689,0
617,52,36705,163051,657,8,22379,3022,19716,41762,32650,0,1628,40,44689,0
618,31,36705,437200,10878,10,22379,1490,19716,41762,32650,0,0,40,951,0
619,45,36705,323798,8025,13,22379,6086,19716,41762,32650,7298,0,53,44689,1
620,38,36705,182570,10878,10,22379,3022,19716,41762,32650,0,0,38,44689,0
621,21,36705,200318,1601,12,16117,5504,12583,41762,16192,0,0,35,44689,0
622,33,36705,48520,15784,9,1530,2072,12583,41762,32650,0,0,40,44689,0
623,39,36705,130007,10878,10,6633,6112,5125,41762,32650,0,0,40,44689,0
624,31,36705,166248,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
625,43,36705,203554,8025,13,22379,6086,19716,41762,32650,0,1902,50,44689,1
626,64,36705,192715,8025,13,22379,8981,19716,41762,32650,0,1672,10,44689,0
627,33,1695,291333,8025,13,22379,6086,19716,41762,32650,7298,0,45,44689,1
628,49,3862,39140,15784,9,22379,1490,19716,41762,32650,0,0,60,44689,0
629,41,36705,266439,15784,9,22379,3022,19716,41762,32650,0,0,40,44689,0
630,55,3862,126840,10878,10,6633,3022,12583,41762,32650,0,0,40,44689,0
631,52,36705,166419,10878,10,6633,5611,12583,4685,16192,0,0,37,44689,0
