,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,income
418,3,0,0,1,1,1,2,0,54,159219,15,99999,0,40,1
419,2,1,1,0,1,1,2,0,52,168539,13,0,0,40,0
420,1,2,1,1,0,1,1,1,65,88145,2,0,0,40,0
421,1,1,2,0,0,1,2,1,33,150309,9,0,0,40,0
422,0,2,0,0,0,2,3,1,25,122999,10,0,0,40,0
423,1,2,0,0,1,2,2,0,24,302195,13,0,0,45,0
424,0,1,0,1,0,0,4,2,26,210982,11,114,0,40,0
425,1,1,1,0,0,1,3,1,39,177140,9,0,0,40,1
426,2,1,1,0,0,1,2,1,59,113838,9,0,0,40,0
427,0,2,0,0,0,0,3,3,29,97165,10,0,0,40,0
428,1,3,0,0,0,0,2,2,47,104301,7,0,0,45,0
429,1,3,0,0,0,0,2,2,23,192028,10,0,0,35,0
430,2,0,1,2,0,1,2,0,64,115931,9,0,0,50,0
431,1,3,1,0,0,1,1,1,21,147280,9,0,0,20,0
432,0,1,0,1,0,1,2,3,32,185433,10,0,0,40,1
433,1,2,2,0,0,0,2,1,26,599057,9,0,0,37,0
434,1,3,0,0,0,0,2,2,19,50626,10,0,0,20,0
435,2,0,0,1,0,2,2,1,62,71467,14,0,0,40,0
436,1,1,1,1,1,1,2,0,32,183977,13,0,0,55,1
437,3,1,0,0,0,1,2,1,75,26586,6,0,0,5,0
438,1,0,2,1,0,2,2,0,45,196858,9,0,0,60,0
439,1,1,1,1,1,1,2,0,31,160594,13,0,1887,50,1
440,1,1,1,1,0,1,2,1,32,65278,9,2580,0,40,0
441,1,1,0,1,1,2,2,0,24,102258,13,0,0,40,0
442,0,3,0,0,1,1,2,1,25,196947,13,0,0,40,0
443,1,0,2,1,0,2,2,0,41,233150,9,0,0,60,0
444,0,3,0,0,0,1,2,2,18,42857,10,0,0,20,0
445,2,1,0,1,1,1,2,0,44,118059,16,0,0,55,1
446,1,1,1,1,0,1,2,1,40,169262,10,3411,0,50,0
447,2,2,0,0,1,1,2,0,27,95108,13,0,0,40,0
448,0,3,0,0,1,1,2,1,23,161092,13,0,0,40,0
449,1,2,0,0,0,1,1,3,21,345253,10,2174,0,40,0
450,2,0,1,2,0,1,2,0,37,111275,9,0,0,40,0
451,1,0,1,2,0,2,2,0,65,178878,9,0,0,48,0
452,3,0,0,1,0,1,2,1,43,157237,14,0,0,40,1
453,1,2,1,0,0,1,2,1,45,155664,9,0,0,44,0
454,2,1,1,0,1,0,2,1,24,322658,13,0,0,40,0
455,1,2,0,0,1,1,2,1,24,208503,10,0,0,42,0
456,0,3,0,0,0,2,2,1,19,223326,10,0,1721,35,0
457,2,1,0,1,1,1,2,0,37,20308,13,0,0,65,1
458,0,3,1,0,0,0,2,2,24,124751,9,0,0,35,0
459,1,1,0,1,1,1,1,2,34,113364,10,0,0,40,0
460,2,0,1,1,0,1,2,1,50,196900,9,0,0,39,0
461,1,1,2,1,0,2,1,0,36,168170,9,0,0,40,0
462,1,1,0,1,1,2,2,0,39,205338,13,0,0,60,0
463,2,0,1,1,0,2,2,0,44,98806,4,0,0,38,0
464,3,0,1,1,0,1,2,0,45,226452,9,0,0,40,0
465,1,2,0,0,0,2,2,1,32,479179,7,0,0,40,0
466,2,0,1,1,0,1,2,1,47,471990,14,0,0,40,1
467,1,1,1,1,1,1,2,0,50,44728,9,0,0,40,0
468,2,1,0,2,0,1,2,0,32,33117,11,0,0,40,0
469,0,3,2,0,0,1,2,0,19,264876,9,0,0,40,0
470,1,3,0,0,0,0,2,2,19,47235,10,0,0,20,0
471,3,0,0,0,0,2,2,1,28,293628,14,0,0,10,0
472,0,1,1,0,0,4,2,0,28,193122,9,0,0,50,0
473,3,1,0,0,0,2,1,1,39,149347,14,0,0,40,1
474,2,2,0,0,0,1,2,1,21,129172,10,2907,0,40,0
475,1,0,0,1,0,2,2,2,73,151255,10,0,0,75,0
476,3,2,0,1,0,1,1,0,39,98886,4,4508,0,40,0
477,1,2,0,0,1,1,2,1,25,238673,10,0,0,40,0
478,0,1,0,0,0,2,3,2,31,137991,10,0,0,20,0
479,1,1,0,0,0,2,2,2,51,85942,10,0,0,32,0
480,0,1,0,1,1,1,2,2,39,85783,13,0,0,28,0
481,0,2,1,0,1,2,2,0,31,174789,13,0,0,40,0
482,0,3,0,0,0,2,2,1,21,457162,10,0,0,17,0
483,1,1,1,0,1,2,2,0,46,176026,13,27828,0,50,1
484,1,1,2,0,0,1,2,1,73,88594,9,0,0,35,0
485,1,1,2,0,0,2,2,0,41,311101,9,0,0,40,0
486,0,3,1,1,0,1,2,0,20,273989,9,0,0,40,0
487,2,2,0,0,0,2,2,0,27,370242,12,0,0,30,0
488,2,2,0,0,1,1,2,0,24,194630,13,0,0,35,0
489,1,1,1,1,0,1,2,1,20,313817,10,0,0,40,0
490,0,3,0,1,1,1,2,0,39,195843,11,0,0,40,0
491,1,2,1,0,1,1,2,0,27,203160,13,0,0,28,0
492,1,1,0,1,0,2,2,1,33,175856,7,0,0,60,0
493,1,1,2,1,0,1,2,0,33,75435,9,0,0,40,0
494,2,0,1,1,0,1,2,1,36,291676,5,0,0,40,0
495,1,1,1,1,0,1,2,1,55,192869,10,0,0,36,0
496,0,3,0,0,1,1,2,1,19,124464,10,0,0,40,0
497,1,2,2,0,0,1,2,0,35,98776,9,0,0,60,0
498,0,3,1,0,1,2,0,1,34,107960,3,0,0,40,0
499,3,0,0,0,1,1,2,1,62,312286,15,0,0,35,0
500,1,0,1,1,0,2,2,1,33,48520,10,0,0,40,1
501,1,2,1,1,0,1,1,1,39,224541,5,4386,0,55,0
502,1,1,0,1,0,1,3,1,36,237713,10,0,0,40,0
503,0,1,0,0,1,1,3,2,41,309990,13,0,0,33,0
504,1,0,2,1,0,2,2,0,39,37019,9,0,0,60,0
505,1,1,1,1,0,1,2,1,38,48976,9,0,1887,10,1
506,0,3,1,0,0,0,2,2,18,170183,9,0,0,10,0
507,1,1,1,1,0,1,2,1,61,142988,10,15024,0,45,1
508,1,2,0,1,0,0,2,2,20,163205,11,0,0,36,0
509,1,0,1,2,0,2,2,0,35,455379,9,0,0,65,1
510,0,3,1,0,1,1,2,0,27,104423,9,0,0,40,0
511,2,1,0,0,0,1,3,1,66,104936,6,0,0,38,0
512,0,2,1,1,0,2,2,0,21,542610,9,0,0,40,0
513,1,3,0,0,0,0,2,2,20,208117,10,0,0,18,0
514,0,2,0,0,0,2,2,2,34,105141,10,0,0,40,0
515,1,2,1,0,1,0,2,1,63,156120,3,0,0,50,0
516,1,2,1,0,0,1,3,0,20,38455,9,0,0,40,0
517,1,1,1,0,0,0,4,1,31,213339,9,0,0,40,0
518,2,1,0,1,1,1,2,0,41,177989,16,0,2051,60,0
519,2,1,0,2,1,1,0,1,64,107732,2,0,0,45,0
520,1,2,1,0,1,0,2,1,32,312403,13,0,0,40,0
521,1,1,1,2,0,1,2,0,30,176992,9,0,0,50,1
522,1,0,0,2,1,2,2,0,36,84294,13,0,0,72,0
523,0,3,0,1,0,1,2,1,22,143062,10,0,0,12,0
524,1,1,1,1,0,1,2,1,53,139671,10,0,0,50,0
525,1,1,1,0,0,1,2,2,50,116814,9,0,0,40,0
526,1,1,1,1,1,1,2,0,36,37778,13,0,0,40,0
527,2,0,1,1,0,1,2,1,41,240900,7,0,0,40,0
528,1,2,1,0,1,0,2,1,55,202652,13,0,0,35,0
529,1,1,0,1,1,2,2,0,38,52187,13,15024,0,50,1
530,1,2,1,0,1,1,2,0,28,349751,13,2174,0,50,0
531,1,3,0,0,1,0,2,1,24,238384,13,0,0,37,0
532,0,1,0,0,0,2,2,3,60,209844,10,0,0,40,0
533,3,1,0,1,0,1,2,0,54,333301,6,0,0,40,0
534,2,0,2,1,0,1,2,0,27,214974,9,0,0,60,0
535,1,1,0,1,0,1,2,2,30,113453,14,0,0,30,0
536,1,1,1,1,0,2,2,0,54,162238,9,0,0,45,0
537,1,1,1,1,0,1,2,1,44,98779,10,5178,0,40,1
538,1,1,1,2,0,1,2,0,52,165001,9,0,0,60,1
539,1,3,0,0,0,1,2,1,18,78528,7,0,0,20,0
540,2,1,0,2,0,1,2,0,55,353881,4,0,0,50,0
541,2,1,0,1,1,1,2,0,35,251396,13,0,0,50,1
542,1,1,1,0,1,1,2,1,37,178100,13,0,0,40,1
543,0,3,0,0,0,0,2,3,22,416165,10,0,0,40,0
544,1,1,2,1,1,1,1,0,45,177536,13,0,0,45,1
545,1,1,0,2,1,1,2,0,38,203717,13,0,0,60,0
546,2,1,0,1,1,1,2,0,48,107231,13,0,0,40,0
547,2,1,0,2,0,1,2,0,35,106448,11,0,0,40,0
548,0,1,1,2,0,2,2,0,21,196816,11,0,0,50,0
549,1,1,3,1,0,2,0,0,37,191342,9,0,0,60,1
550,0,3,0,0,0,2,2,1,18,170194,7,0,0,25,0
551,1,2,0,0,1,2,2,0,26,113587,6,0,0,35,0
552,2,0,1,1,1,1,2,0,48,72425,13,0,0,50,0
553,1,1,0,0,0,1,3,2,51,217480,10,8614,0,40,1
554,1,1,1,1,0,1,2,1,52,120914,10,0,0,40,0
555,2,0,0,2,1,1,2,0,32,33945,13,0,0,40,1
556,2,0,0,1,1,2,2,0,39,199753,13,0,0,60,0
557,2,1,0,1,1,1,2,0,51,144284,13,0,0,40,1
558,1,1,0,1,1,2,2,0,54,53833,13,0,0,50,0
559,2,2,0,0,0,0,2,2,21,151158,10,0,0,25,0
560,0,1,1,0,0,0,4,2,43,125577,9,0,0,40,0
561,0,3,0,0,0,0,2,3,32,242323,10,0,0,40,0
562,3,0,0,1,0,1,2,1,31,195181,14,0,0,35,1
563,2,1,1,1,0,1,2,0,73,145748,9,0,0,8,0
564,0,3,0,1,0,2,0,2,26,341672,10,0,0,60,0
565,1,2,2,0,0,1,2,0,35,116369,9,0,0,40,0
566,1,1,2,1,0,1,2,0,73,113446,3,0,0,54,1
567,1,1,0,0,1,2,2,1,25,121285,13,0,0,40,0
568,1,0,0,3,0,2,2,0,58,25124,11,0,2377,65,0
569,1,2,1,0,0,0,3,1,32,182274,9,0,0,37,0
570,2,1,0,1,1,1,2,0,28,103548,13,0,0,40,0
571,1,1,0,0,0,2,2,2,41,38434,14,0,0,30,0
572,1,0,2,1,0,2,2,0,53,317313,9,0,0,48,0
573,0,1,1,0,0,0,4,2,49,177543,9,0,0,35,0
574,2,1,0,1,1,1,2,0,55,139834,13,0,0,40,1
575,0,1,0,1,0,1,2,3,29,118478,10,7298,0,50,1
576,1,0,0,3,0,2,2,0,28,147951,11,0,0,80,0
577,1,1,2,1,0,1,2,0,44,201734,9,0,0,45,0
578,1,1,1,1,0,1,2,1,41,198196,14,0,0,45,1
579,1,1,0,2,0,2,2,0,26,141876,11,3103,0,45,1
580,1,1,1,1,0,2,2,0,23,325179,9,0,0,40,1
581,1,0,0,1,1,2,1,2,37,143774,13,0,0,40,1
582,1,3,0,0,1,1,2,0,23,152328,13,13550,0,50,1
583,1,2,0,0,0,0,3,2,33,479600,10,0,0,40,0
584,0,3,2,0,0,1,2,0,44,180599,9,0,0,40,1
585,0,3,0,0,0,2,2,1,21,448026,10,2907,0,30,0
586,1,2,1,1,0,1,1,1,36,300333,7,0,0,40,0
587,1,1,0,1,1,1,2,1,44,184105,13,5013,0,40,0
588,1,2,1,0,0,0,3,1,23,202084,9,0,0,40,0
589,0,2,2,0,0,2,2,0,26,29515,9,0,0,40,0
590,2,3,1,0,0,1,1,0,32,247328,3,0,0,40,0
591,1,1,1,1,0,1,2,1,31,188246,10,0,0,40,1
592,0,1,2,0,0,0,4,1,50,105788,9,6497,0,35,0
593,1,2,0,0,0,0,2,3,18,352640,10,0,0,20,0
594,1,1,1,1,1,1,2,0,49,132576,13,0,0,50,1
595,2,1,1,0,0,1,2,1,59,128829,9,0,0,40,0
596,0,1,1,0,1,0,4,1,38,93140,9,0,0,28,0
597,2,0,0,1,0,2,2,1,50,155965,10,0,0,55,0
598,2,0,1,1,0,1,2,1,51,335902,10,0,1672,55,0
599,0,4,0,0,1,1,1,1,22,158522,10,0,0,35,0
600,0,1,1,1,1,1,2,1,54,174806,9,0,0,40,1
601,1,2,1,1,0,1,2,0,37,32207,9,0,0,40,0
602,0,1,0,0,1,2,3,1,31,43607,13,0,0,60,0
603,2,0,1,1,1,1,2,0,67,168224,13,0,0,40,0
604,1,1,0,0,0,2,3,1,43,180318,7,0,0,40,0
605,0,2,1,0,0,1,2,2,21,311376,10,0,0,40,0
606,1,2,1,0,0,0,2,2,30,101562,9,0,0,40,0
607,1,2,0,1,0,2,1,1,32,267859,10,0,0,50,0
608,0,4,1,1,0,1,1,0,36,86143,11,0,0,40,0
609,1,2,0,0,1,1,2,1,33,217304,13,0,0,40,0
610,1,1,2,1,0,1,2,0,37,410034,9,0,0,56,0
611,2,1,0,1,1,1,2,0,29,293073,15,7298,0,48,1
612,1,3,0,0,0,1,2,1,18,39493,10,0,0,30,0
613,1,2,0,0,1,2,1,1,26,247425,10,0,0,40,0
614,3,1,0,1,0,1,2,0,51,128338,4,0,0,40,0
615,1,2,1,1,1,1,1,0,39,189344,9,0,0,40,0
616,2,2,1,0,0,1,2,0,18,366154,9,0,0,30,0
617,1,1,0,1,1,1,3,0,52,163051,8,0,1628,40,0
618,1,2,0,2,0,1,1,1,31,437200,10,0,0,40,0
619,1,1,1,1,1,1,2,0,45,323798,13,7298,0,53,1
620,1,1,0,1,1,1,2,1,38,182570,10,0,0,38,0
621,1,2,0,0,0,2,2,1,21,200318,12,0,0,35,0
622,1,1,2,0,0,1,3,0,33,48520,9,0,0,40,0
623,0,1,1,0,0,2,3,1,39,130007,10,0,0,40,0
624,1,1,1,1,1,1,2,0,31,166248,9,0,0,40,0
625,1,1,1,1,1,1,2,0,43,203554,13,0,1902,50,1
626,2,1,0,1,1,1,2,0,64,192715,13,0,1672,10,0
627,2,0,1,1,1,1,2,0,33,291333,13,7298,0,45,1
628,1,0,1,2,0,2,2,0,49,39140,9,0,0,60,0
629,1,1,1,1,1,1,2,0,41,266439,9,0,0,40,0
630,1,0,0,0,1,3,2,1,55,126840,10,0,0,40,0
631,1,1,0,0,0,1,2,3,52,166419,10,0,0,37,0
632,2,1,0,0,1,2,2,0,42,287129,13,0,0,40,0
633,0,3,0,0,0,0,2,3,24,206827,10,0,0,30,0
634,1,1,1,0,0,2,2,1,42,173888,9,0,0,52,0
635,2,0,1,1,1,1,2,0,41,253250,13,7298,0,40,1
636,1,2,1,1,1,1,1,0,35,337239,9,0,0,40,0
637,2,1,1,1,0,1,2,0,71,113445,3,0,0,10,0
638,2,0,1,0,0,2,2,1,54,201127,14,0,0,42,1
639,0,3,2,0,0,2,1,0,24,403107,3,0,0,40,0
640,1,1,1,0,0,1,3,1,59,179078,9,0,0,40,0
641,1,2,0,0,0,0,3,2,30,126402,7,0,0,40,0
642,1,0,1,1,1,1,2,1,57,223892,13,0,0,40,1
643,2,0,1,1,0,1,2,1,58,191318,14,15024,0,40,1
644,1,2,1,0,0,1,3,0,32,394708,9,0,0,40,0
645,0,3,1,0,0,1,2,1,22,119474,9,1055,0,25,0
646,1,1,1,0,0,1,3,1,20,419984,9,0,0,25,0
647,2,1,0,1,1,1,2,0,60,164730,13,0,0,40,0
648,1,1,1,0,0,1,3,1,51,190678,9,0,0,40,0
649,0,3,2,0,0,0,1,2,26,197897,9,0,0,20,0
650,1,1,1,1,0,1,2,1,33,286675,7,0,0,40,0
651,1,2,0,0,0,1,3,1,19,191986,6,0,0,40,0
652,1,0,1,1,0,2,2,1,50,90525,9,15024,0,20,1
653,1,1,1,1,0,2,2,0,32,56150,9,0,0,40,0
654,1,1,0,2,1,1,2,0,51,248327,13,0,0,40,1
655,0,4,0,0,0,1,1,2,18,90860,10,0,0,20,0
656,2,0,1,1,0,1,2,1,35,104858,14,0,0,50,1
657,1,2,0,0,0,2,2,1,22,228686,10,0,1602,25,0
658,1,1,2,0,0,2,2,0,46,196707,9,0,0,55,0
659,0,1,1,0,0,3,3,0,37,29430,9,0,0,45,0
660,0,1,0,1,0,1,2,3,45,54038,10,0,1902,20,1
661,1,1,1,1,0,1,2,1,63,281025,5,0,0,32,0
662,1,3,2,0,0,2,0,0,53,258832,9,0,0,10,0
663,0,3,1,0,0,0,2,2,24,131220,9,0,0,40,0
664,2,1,0,1,0,1,2,1,65,190454,7,0,0,29,0
665,2,2,0,0,0,1,2,1,43,315971,12,0,0,32,1
666,1,1,1,1,1,1,2,0,47,265097,9,0,0,40,0
667,0,2,2,0,0,0,3,1,41,185057,9,0,0,40,0
668,1,1,1,0,1,2,2,0,27,169557,9,6849,0,40,0
669,2,0,2,1,0,1,2,0,35,333636,9,0,0,75,0
670,0,3,0,0,0,0,2,3,19,181652,10,0,0,24,0
671,2,1,0,0,0,0,3,2,47,34307,10,0,0,35,0
672,1,1,0,0,1,0,3,2,25,198813,13,0,1590,40,0
673,1,1,1,1,1,1,2,0,59,240030,15,0,0,40,1
674,1,2,0,0,1,0,3,1,28,226089,6,0,0,40,0
675,1,3,0,0,0,1,2,1,17,190941,6,0,0,20,0
676,0,4,2,0,0,1,0,1,21,160261,10,2463,0,50,0
677,0,2,1,0,0,2,1,2,31,208458,9,0,0,40,0
678,1,1,2,0,0,1,2,1,49,112761,9,0,0,40,0
679,2,1,0,1,0,1,2,1,48,67716,14,7688,0,50,1
680,1,0,0,0,1,4,2,0,60,121076,16,0,0,20,0
681,1,1,0,1,0,2,3,0,33,182556,8,0,0,40,0
682,1,1,2,1,0,1,2,0,40,231348,9,0,0,40,0
683,1,1,1,1,0,1,2,1,42,55395,10,0,0,52,0
684,1,1,1,2,0,1,2,0,34,344073,9,5013,0,40,0
685,1,1,0,1,0,2,2,1,38,318912,11,0,0,52,0
686,1,0,1,1,0,2,2,1,58,237546,10,0,0,70,1
687,1,2,0,0,0,0,2,3,20,346341,10,0,0,40,0
688,0,1,0,0,0,2,3,2,52,305090,10,0,0,55,0
689,1,1,0,1,0,2,2,1,22,198478,10,0,0,40,0
690,1,1,0,2,1,1,2,0,24,321435,13,0,0,35,1
691,0,2,1,0,1,1,2,1,39,259716,9,0,0,40,0
692,1,1,1,1,0,1,2,1,41,191547,14,99999,0,55,1
693,2,1,0,1,0,1,2,1,37,171482,10,0,0,30,0
694,1,1,1,1,0,1,2,1,56,225927,5,2580,0,40,0
695,2,2,1,0,0,0,2,1,21,256504,9,0,0,40,0
696,0,1,1,0,0,2,3,1,29,168526,9,0,0,25,0
697,2,1,0,1,0,2,2,0,45,44489,11,0,0,10,0
698,1,1,0,1,0,2,2,1,44,159449,10,0,0,80,1
699,2,1,0,1,0,1,2,1,54,387540,14,0,0,45,1
700,1,2,1,0,0,1,2,1,24,314819,10,2174,0,40,0
701,1,1,1,1,1,1,2,0,40,34722,13,0,0,50,0
702,2,2,0,0,1,1,2,0,43,125831,13,99999,0,60,1
703,2,2,0,0,0,1,2,1,20,239805,10,0,0,16,0
704,2,0,0,0,0,2,2,2,41,264663,7,0,0,40,0
705,1,1,0,1,0,1,2,2,32,294121,11,0,0,40,0
706,0,2,0,1,1,1,1,2,31,83912,13,0,0,25,0
707,1,1,1,0,0,2,2,1,26,241626,9,0,0,40,0
708,2,0,1,1,1,1,2,0,50,137815,13,0,0,40,1
709,2,0,1,2,0,1,2,0,62,153891,11,3137,0,40,0
710,2,1,1,1,0,1,2,0,24,83774,9,2885,0,45,0
711,1,1,1,0,1,2,2,0,58,199067,13,0,0,65,1
712,2,0,1,1,0,1,2,1,44,57233,10,0,0,40,1
713,2,1,0,0,0,2,3,0,44,211517,8,0,0,40,0
714,2,0,0,2,0,1,2,1,37,132879,10,0,0,50,1
715,2,1,0,1,0,2,2,0,65,72776,4,2964,0,40,0
716,1,1,2,1,0,1,2,0,33,54318,9,0,0,40,1
717,2,2,1,0,0,2,0,1,34,143582,9,0,0,37,0
718,2,0,0,1,0,2,2,1,56,174564,14,0,0,60,1
719,1,1,1,1,0,1,2,1,35,179579,14,0,1977,48,1
720,1,3,0,0,1,1,2,0,33,187618,13,0,1741,40,0
721,1,1,0,1,1,1,3,0,35,186819,13,0,0,48,0
722,1,0,1,0,0,2,2,2,47,60087,10,0,0,60,0
723,1,0,1,1,0,2,2,1,35,28987,5,0,0,96,0
724,0,1,0,0,0,2,3,2,56,187355,10,0,0,40,0
725,2,2,0,0,0,1,2,1,29,218555,14,0,0,40,0
726,3,1,1,1,1,1,0,0,53,94214,15,7298,0,50,1
727,0,1,0,1,0,1,4,1,42,204729,11,0,0,25,0
728,1,2,0,0,0,1,2,2,20,281668,10,0,0,40,0
729,1,2,0,0,1,2,2,0,24,236696,13,0,0,50,0
730,1,1,1,1,1,1,2,0,33,179747,9,0,0,40,0
731,2,1,0,1,0,2,2,0,42,187322,6,0,0,45,0
732,2,0,0,1,0,2,2,1,38,116975,10,0,1887,50,1
733,0,3,1,0,1,1,2,0,32,205950,9,0,0,40,0
734,1,2,1,0,0,2,2,0,20,190968,4,0,0,20,0
735,1,1,2,1,0,1,2,0,32,160458,9,0,0,50,0
736,1,1,0,1,0,2,2,1,28,190911,10,0,0,40,1
737,1,1,2,1,0,1,2,0,51,85382,9,0,0,55,1
738,1,3,1,0,0,1,2,0,41,129793,9,0,0,30,0
739,1,1,0,0,0,2,3,1,37,270181,12,0,0,50,0
740,1,1,1,1,0,1,2,1,23,243723,9,0,0,40,0
741,1,1,2,1,0,1,2,0,40,168113,9,0,0,40,0
742,2,1,0,1,1,1,2,0,47,652784,6,0,0,40,0
743,1,0,2,1,0,2,2,0,46,315984,9,0,0,50,0
744,1,2,0,0,1,2,2,0,24,311311,13,0,0,40,0
745,0,1,1,0,1,1,3,1,40,111336,9,0,0,28,0
746,0,2,1,1,1,3,0,0,30,100252,9,0,0,60,0
747,3,0,0,0,1,1,1,2,41,186990,15,0,0,52,1
748,1,0,0,1,1,1,2,2,37,241633,13,0,0,45,1
749,2,1,2,2,0,1,0,0,49,252616,9,0,0,40,0
750,1,0,1,1,1,1,2,1,41,46366,13,0,0,50,1
751,1,1,1,2,0,1,2,0,52,266138,11,0,0,35,0
752,1,2,0,0,0,2,2,1,23,32732,10,0,0,50,0
753,0,1,2,0,0,1,3,1,34,361978,9,1471,0,40,0
754,2,1,1,0,1,0,2,1,25,77661,13,0,2444,40,1
755,2,0,2,1,0,1,2,0,44,60087,9,0,0,45,1
756,1,1,1,0,0,2,3,0,31,197550,9,0,0,33,0
757,0,1,0,0,1,1,3,2,53,170701,13,0,0,40,0
758,1,1,2,1,0,1,2,0,62,159822,9,0,0,50,0
759,1,2,1,0,1,1,2,0,35,211494,13,0,1876,55,0
760,3,1,0,0,1,1,2,0,30,340899,13,0,0,40,0
761,1,0,1,1,0,1,2,2,48,224752,9,0,0,40,1
762,2,2,0,0,1,0,2,1,36,102568,13,0,0,40,1
763,2,1,0,0,0,2,2,1,32,220690,7,0,0,33,0
764,0,3,0,0,1,0,2,2,22,303170,10,0,0,28,0
765,1,3,0,0,0,1,2,1,17,143331,7,0,0,40,0
766,2,2,1,0,0,0,2,1,19,192162,9,0,0,40,0
767,1,2,1,0,0,0,2,2,26,201635,9,0,0,40,0
768,1,3,0,0,0,1,2,1,20,55263,10,0,0,40,0
769,2,0,1,1,0,1,2,1,56,133728,10,0,0,35,1
770,2,1,0,0,0,1,3,1,45,347025,4,0,0,21,0
771,0,4,1,0,0,0,0,3,23,110998,10,0,0,40,0
772,1,1,2,0,0,1,3,0,31,122347,9,0,0,40,0
773,0,2,0,0,0,1,3,2,30,127875,7,0,0,8,0
774,1,1,2,1,0,1,2,0,42,167534,9,5013,0,35,0
775,3,0,0,1,1,1,2,0,27,152560,15,0,0,60,0
776,1,1,1,1,1,1,2,0,37,265144,13,0,0,50,1
777,1,2,1,0,1,1,2,0,31,302679,9,0,0,60,0
778,2,1,0,0,1,0,3,1,33,290763,13,0,0,40,0
779,1,2,2,1,0,1,0,1,64,86837,1,0,0,40,0
780,2,1,1,0,0,1,2,1,32,147118,9,0,0,40,0
781,2,1,1,1,0,1,2,0,62,103575,9,5178,0,40,1
782,1,1,1,1,0,1,2,1,37,169469,10,0,0,40,0
783,1,1,0,2,0,1,2,1,25,189334,7,0,0,40,0
784,1,1,1,1,0,1,2,1,49,139571,9,4064,0,40,0
785,2,1,0,1,1,1,2,0,36,111545,13,0,1902,40,1
786,1,1,1,1,0,1,2,1,67,72776,10,10566,0,15,0
787,1,1,2,1,0,1,2,0,54,307973,9,0,0,40,1
788,2,2,0,0,1,0,2,1,45,211666,16,0,0,40,1
789,1,2,1,0,0,1,2,1,30,143766,10,0,0,40,0
790,1,0,1,1,0,2,2,1,39,112812,9,0,0,40,0
791,3,1,0,0,0,1,2,1,57,43290,6,0,0,20,0
792,3,2,0,0,0,1,2,0,57,111385,6,0,0,40,0
793,1,0,1,2,0,2,2,0,23,145744,9,0,0,40,0
794,1,1,1,1,0,2,2,0,49,126754,9,0,0,40,0
795,3,0,0,1,1,1,2,0,46,54260,13,0,0,10,1
796,2,1,0,0,1,0,3,1,41,34895,13,0,0,43,0
797,1,1,0,2,0,1,3,0,44,166740,11,0,0,45,0
798,1,3,0,0,1,0,2,1,25,143062,13,2463,0,30,0
799,1,1,1,1,1,1,2,0,34,191957,13,0,0,45,1
800,0,3,0,0,1,2,2,0,24,109456,13,0,0,25,0
801,1,2,1,0,1,0,2,1,32,198183,13,0,0,45,0
802,1,1,1,1,0,1,3,0,27,157449,9,0,0,50,1
803,1,2,0,1,1,1,2,0,67,53874,8,0,0,40,0
804,1,1,2,1,0,1,2,0,36,191754,9,0,0,40,0
805,1,1,1,0,0,2,2,1,40,320071,10,0,1408,48,0
806,1,1,1,2,0,1,2,0,24,164574,9,0,0,40,0
807,1,1,0,1,1,2,2,0,46,185870,13,0,1902,40,1
808,1,0,1,0,0,1,3,2,44,165745,9,0,0,38,0
809,1,0,1,1,0,2,2,1,23,40323,10,0,0,40,1
810,2,2,0,0,1,1,2,0,46,199378,15,0,0,90,0
811,1,2,0,1,0,1,3,0,31,289889,11,0,0,40,0
812,0,2,0,1,0,2,2,1,21,152200,10,0,0,40,0
813,1,1,2,1,0,1,2,0,61,198231,9,0,0,40,1
814,1,0,1,2,0,2,2,0,71,28865,9,0,0,15,0
815,1,1,1,1,1,1,2,0,42,26915,13,0,0,40,1
816,2,1,0,1,0,1,2,1,27,108926,10,0,0,5,0
817,3,1,0,0,0,0,2,2,21,204034,10,0,0,16,0
818,1,3,0,1,0,1,1,1,21,243368,1,0,0,25,0
819,2,1,0,0,1,1,2,1,28,191088,13,2354,0,60,0
820,1,3,0,0,0,1,2,1,27,194515,12,0,0,37,0
821,2,2,0,0,0,0,2,2,32,28984,10,0,2001,25,0
822,1,1,2,0,0,2,2,0,47,125892,9,0,0,40,0
823,1,2,2,0,0,2,1,0,22,37932,12,0,0,35,0
824,1,1,1,1,0,1,3,0,56,249751,9,0,0,40,0
825,1,1,1,1,0,1,2,1,20,191948,9,0,0,40,0
826,1,2,0,0,0,1,2,2,30,97306,10,0,0,40,0
827,1,3,0,0,0,0,2,2,22,176178,10,0,0,25,0
828,1,1,1,2,0,1,2,0,28,142764,11,7688,0,45,1
829,1,1,1,1,0,1,2,1,50,148431,14,0,0,55,1
830,1,0,1,1,1,1,2,1,66,148380,9,1424,0,10,0
831,2,2,0,0,0,1,2,1,38,314890,10,0,0,46,0
832,1,1,1,1,0,1,3,0,62,177493,8,0,0,30,0
833,2,0,0,0,0,1,3,2,36,327435,14,0,0,40,1
834,2,1,1,1,0,1,2,0,47,275967,6,0,0,35,0
835,1,2,1,0,0,1,3,0,25,176520,9,0,0,40,0
836,1,1,0,2,0,1,2,1,26,186463,10,0,0,40,0
837,1,1,0,2,0,1,2,1,37,50380,7,0,0,40,0
